gid,depth,is_seed,in_deg,in_sum,in_tx,out_deg,out_sum,out_tx,pass_ratio,truncated,inflow_incomplete,seed_payers,seed_reach,fast_share,max_payers_same_day,active_days,pagerank,betweenness,component,role,role_score,evidence,cluster_id,c_role,c_money,c_seed,c_central,priority_score
100000008648783100,4,False,1,5200.0,1,0,0.0,0,0.0,True,False,0,1,0.0,1,1,0.0002883520722228762,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 5 тыс ₸ от 1; роль не определить без доп. выгрузки",11,0.27,0.02468861209964413,0.14768683274021352,0.24165925266903915,0.1493
100000004291663100,4,False,1,25000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.00031117073486638236,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 25 тыс ₸ от 1; роль не определить без доп. выгрузки",18,0.27,0.26045373665480426,0.5433718861209964,0.4324955516014235,0.3651
100000003037476100,4,False,3,555000.0,3,0,0.0,0,0.0,True,False,0,8,0.0,2,2,0.0003593540563280306,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 555 тыс ₸ от 3; роль не определить без доп. выгрузки",3,0.27,0.8765569395017794,0.8387455516014235,0.514790925266904,0.6463
100000008715513100,4,False,1,32500.0,1,0,0.0,0,0.0,True,False,0,1,0.0,1,1,0.00030296165675219926,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 32 тыс ₸ от 1; роль не определить без доп. выгрузки",11,0.27,0.3305160142348754,0.14768683274021352,0.40068950177935947,0.2819
100000001276409100,4,False,1,94760.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.00032104071150795133,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 95 тыс ₸ от 1; роль не определить без доп. выгрузки",9,0.27,0.5645017793594306,0.5433718861209964,0.4663033807829181,0.4665
100000003232675100,4,False,1,44000.0,2,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.00040104453660487797,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 44 тыс ₸ от 1; роль не определить без доп. выгрузки",4,0.27,0.3865658362989324,0.5433718861209964,0.5457072953736655,0.4315
100000007988344100,4,False,1,20000.0,3,0,0.0,0,0.0,True,False,0,7,0.0,1,3,0.00038745764148945846,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 20 тыс ₸ от 1; роль не определить без доп. выгрузки",1,0.27,0.20462633451957296,0.5433718861209964,0.5352535587188613,0.3732
100000003047800100,4,False,1,12212.0,1,0,0.0,0,0.0,True,False,0,1,0.0,1,1,0.00037457034348758035,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 12 тыс ₸ от 1; роль не определить без доп. выгрузки",11,0.27,0.10720640569395018,0.14768683274021352,0.5274688612099644,0.2446
100000003230328100,4,False,3,26572.0,3,0,0.0,0,0.0,True,False,0,7,0.0,1,3,0.00035168013741866146,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 27 тыс ₸ от 3; роль не определить без доп. выгрузки",18,0.27,0.28158362989323843,0.5433718861209964,0.5067838078291815,0.3898
100000002702968100,4,False,1,31600.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.00029739809103435365,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 32 тыс ₸ от 1; роль не определить без доп. выгрузки",9,0.27,0.32473309608540923,0.5433718861209964,0.36354537366548045,0.3679
100000004788983100,4,False,1,27000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.000369468518346216,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 27 тыс ₸ от 1; роль не определить без доп. выгрузки",10,0.27,0.28536476868327404,0.5433718861209964,0.5241325622775801,0.3952
100000006490615100,4,False,1,41600.0,6,0,0.0,0,0.0,True,False,0,7,0.0,1,5,0.00039474588702010044,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 42 тыс ₸ от 1; роль не определить без доп. выгрузки",4,0.27,0.37944839857651247,0.5433718861209964,0.5417037366548043,0.4283
100000008745676100,4,False,1,34547.0,1,0,0.0,0,0.0,True,False,0,1,0.0,1,1,0.0005303236661827129,0.0,1,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 35 тыс ₸ от 1; роль не определить без доп. выгрузки",7,0.27,0.3398576512455516,0.14768683274021352,0.5913033807829181,0.3314
100000001598625100,4,False,1,25000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.00042888184355224774,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 25 тыс ₸ от 1; роль не определить без доп. выгрузки",1,0.27,0.26045373665480426,0.5433718861209964,0.5567170818505338,0.3956
100000008461217100,4,False,1,18000.0,1,0,0.0,0,0.0,True,False,0,10,0.0,1,1,0.0005455897895490721,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 18 тыс ₸ от 1; роль не определить без доп. выгрузки",8,0.27,0.1834964412811388,0.9612989323843416,0.6117660142348754,0.4878
100000005711521100,4,False,1,238000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.0005338432844113278,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 238 тыс ₸ от 1; роль не определить без доп. выгрузки",4,0.27,0.7406583629893239,0.5433718861209964,0.6004225978647687,0.5533
100000002713974100,4,False,1,50000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.0003299501883700874,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 50 тыс ₸ от 1; роль не определить без доп. выгрузки",17,0.27,0.42838078291814946,0.5433718861209964,0.4798709964412812,0.4282
100000005272139100,4,False,1,165000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.0007555290963517883,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 165 тыс ₸ от 1; роль не определить без доп. выгрузки",2,0.27,0.6737099644128114,0.5433718861209964,0.6529137010676157,0.5456
100000002968096100,4,False,1,70000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.0003194824114349239,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 70 тыс ₸ от 1; роль не определить без доп. выгрузки",17,0.27,0.5002224199288257,0.5433718861209964,0.4616325622775801,0.4457
100000004449824100,4,False,1,9000.0,1,0,0.0,0,0.0,True,False,0,1,0.0,1,1,0.00029038564076541934,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 9 тыс ₸ от 1; роль не определить без доп. выгрузки",11,0.27,0.06005338078291815,0.14768683274021352,0.28269572953736655,0.1702
100000004502048100,4,False,1,13888.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.00033971462250251223,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 14 тыс ₸ от 1; роль не определить без доп. выгрузки",18,0.27,0.12144128113879003,0.5433718861209964,0.494105871886121,0.3377
100000002660298100,4,False,1,30900.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.00029713606072511497,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 31 тыс ₸ от 1; роль не определить без доп. выгрузки",9,0.27,0.3185053380782918,0.5433718861209964,0.3615435943060498,0.3655
100000001299828100,4,False,1,100000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.0005472629597932584,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 100 тыс ₸ от 1; роль не определить без доп. выгрузки",1,0.27,0.5798487544483986,0.5433718861209964,0.6131005338078291,0.5072
100000000581662100,4,False,1,21160.0,1,0,0.0,0,0.0,True,False,0,2,0.0,1,1,0.00030291662853066217,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 21 тыс ₸ от 1; роль не определить без доп. выгрузки",11,0.27,0.22419928825622776,0.28113879003558717,0.4004670818505338,0.282
100000001249054100,4,False,1,17375.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.00029207326082160943,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 17 тыс ₸ от 1; роль не определить без доп. выгрузки",9,0.27,0.17348754448398576,0.5433718861209964,0.3088300711743772,0.3082
100000008759795100,4,False,1,17000.0,1,0,0.0,0,0.0,True,False,0,1,0.0,1,1,0.0002946668376970891,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 17 тыс ₸ от 1; роль не определить без доп. выгрузки",11,0.27,0.16614768683274023,0.14768683274021352,0.3397464412811388,0.2166
100000001299443100,4,False,1,8000.0,1,0,0.0,0,0.0,True,False,0,1,0.0,1,1,0.00028985049114896067,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 8 тыс ₸ от 1; роль не определить без доп. выгрузки",11,0.27,0.052713523131672595,0.14768683274021352,0.27502224199288255,0.1661
100000007997939100,4,False,1,13000.0,1,0,0.0,0,0.0,True,False,0,9,0.0,1,1,0.00035796308347988245,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 13 тыс ₸ от 1; роль не определить без доп. выгрузки",3,0.27,0.11543594306049822,0.9094750889679716,0.5127891459074733,0.4301
100000003470579100,4,False,1,357000.0,2,0,0.0,0,0.0,True,False,0,7,0.0,1,2,0.0005685326159317399,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 357 тыс ₸ от 1; роль не определить без доп. выгрузки",26,0.27,0.8069395017793595,0.5433718861209964,0.6253336298932385,0.5797
100000008649416100,4,False,1,5000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.000533726717629368,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 5 тыс ₸ от 1; роль не определить без доп. выгрузки",6,0.27,0.01601423487544484,0.5433718861209964,0.5997553380782918,0.3313
100000008183752100,4,False,1,140000.0,1,0,0.0,0,0.0,True,False,0,8,0.0,1,1,0.0005301890395310136,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 140 тыс ₸ от 1; роль не определить без доп. выгрузки",3,0.27,0.6352313167259787,0.8387455516014235,0.5908585409252669,0.591
100000003950749100,4,False,1,7000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.00038424128954841564,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 7 тыс ₸ от 1; роль не определить без доп. выгрузки",2,0.27,0.04581850533807829,0.5433718861209964,0.533029359430605,0.3241
100000005979037100,4,False,1,60300.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.0003248463424153593,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 60 тыс ₸ от 1; роль не определить без доп. выгрузки",40,0.27,0.47820284697508897,0.5433718861209964,0.4725311387900356,0.4416
100000008734279100,4,False,1,31650.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.0003013329445693454,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 32 тыс ₸ от 1; роль не определить без доп. выгрузки",17,0.27,0.3251779359430605,0.5433718861209964,0.39223754448398573,0.3751
100000005589319100,4,False,1,26000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.00030995557415139477,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 26 тыс ₸ от 1; роль не определить без доп. выгрузки",4,0.27,0.2713523131672598,0.5433718861209964,0.4284919928825623,0.3675
100000003626268100,4,False,1,5000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.0005308903791336683,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 5 тыс ₸ от 1; роль не определить без доп. выгрузки",1,0.27,0.01601423487544484,0.5433718861209964,0.5935275800711743,0.3297
100000001220124100,4,False,1,40000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.0005395565851958802,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 40 тыс ₸ от 1; роль не определить без доп. выгрузки",1,0.27,0.37055160142348753,0.5433718861209964,0.607317615658363,0.4417
100000003904497100,4,False,1,10000.0,1,0,0.0,0,0.0,True,False,0,9,0.0,1,1,0.0003412568244192844,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 10 тыс ₸ от 1; роль не определить без доп. выгрузки",3,0.27,0.07873665480427046,0.9094750889679716,0.4963300711743772,0.4148
100000001270470100,4,False,1,28300.0,2,0,0.0,0,0.0,True,False,0,7,0.0,1,2,0.000429741305607408,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 28 тыс ₸ от 1; роль не определить без доп. выгрузки",1,0.27,0.2915925266903915,0.5433718861209964,0.5572731316725978,0.4052
100000003091142100,4,False,1,40000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.00040986444107495766,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 40 тыс ₸ от 1; роль не определить без доп. выгрузки",10,0.27,0.37055160142348753,0.5433718861209964,0.5492660142348754,0.4274
100000001053894100,4,False,1,2000000.0,7,0,0.0,0,0.0,True,False,0,7,0.0,1,7,0.0004485491925071488,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 2,0 млн ₸ от 1; роль не определить без доп. выгрузки",6,0.27,0.9706405693950177,0.5433718861209964,0.5641681494661922,0.6148
100000004722630100,4,False,1,340000.0,2,0,0.0,0,0.0,True,False,0,7,0.0,1,2,0.0004921869960127064,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 340 тыс ₸ от 1; роль не определить без доп. выгрузки",38,0.27,0.796040925266904,0.5433718861209964,0.5777357651245552,0.5647
100000004655046100,4,False,1,24000.0,1,0,0.0,0,0.0,True,False,0,9,0.0,1,1,0.0005575082914139779,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 24 тыс ₸ от 1; роль не определить без доп. выгрузки",15,0.27,0.24822064056939502,0.9094750889679716,0.6213300711743772,0.4973
100000004019056100,4,False,1,50000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.0005409213827074575,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 50 тыс ₸ от 1; роль не определить без доп. выгрузки",4,0.27,0.42838078291814946,0.5433718861209964,0.609096975088968,0.4598
100000008071749100,4,False,1,24943.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.0002949061827934933,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 25 тыс ₸ от 1; роль не определить без доп. выгрузки",9,0.27,0.25444839857651247,0.5433718861209964,0.3426379003558719,0.3413
100000008221765100,4,False,1,156354.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.0005404417175185718,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 156 тыс ₸ от 1; роль не определить без доп. выгрузки",6,0.27,0.6641459074733096,0.5433718861209964,0.6088745551601423,0.5319
100000008778010100,4,False,1,76950.0,2,0,0.0,0,0.0,True,False,0,1,0.0,1,1,0.0005296426486872762,0.0,1,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 77 тыс ₸ от 1; роль не определить без доп. выгрузки",7,0.27,0.516459074733096,0.14768683274021352,0.5895240213523132,0.3851
100000004584730100,4,False,1,47000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.00030383982641037343,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 47 тыс ₸ от 1; роль не определить без доп. выгрузки",1,0.27,0.40636120996441283,0.5433718861209964,0.40602758007117434,0.4033
100000004797167100,4,False,1,31000.0,1,0,0.0,0,0.0,True,False,0,1,0.0,1,1,0.0005516247027029544,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 31 тыс ₸ от 1; роль не определить без доп. выгрузки",21,0.27,0.3193950177935943,0.14768683274021352,0.6166592526690392,0.3314
100000005010159100,4,False,1,7092.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.0006143684568259249,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 7 тыс ₸ от 1; роль не определить без доп. выгрузки",17,0.27,0.04804270462633452,0.5433718861209964,0.636232206405694,0.35
100000003025903100,4,False,1,386300.0,6,0,0.0,0,0.0,True,False,0,7,0.0,1,6,0.0005264518149577612,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 386 тыс ₸ от 1; роль не определить без доп. выгрузки",21,0.27,0.818950177935943,0.5433718861209964,0.5868549822064058,0.5739
100000003005167100,4,False,1,7000.0,1,0,0.0,0,0.0,True,False,0,1,0.0,1,1,0.00028931534153250194,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 7 тыс ₸ от 1; роль не определить без доп. выгрузки",11,0.27,0.04581850533807829,0.14768683274021352,0.26390124555160144,0.1612
100000002214383100,4,False,1,213000.0,1,0,0.0,0,0.0,True,False,0,1,0.0,1,1,0.0005308718022156257,0.0,1,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 213 тыс ₸ от 1; роль не определить без доп. выгрузки",7,0.27,0.7197508896797153,0.14768683274021352,0.5933051601423488,0.4482
100000004800452100,4,False,1,6544.53,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.000607979765974599,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 7 тыс ₸ от 1; роль не определить без доп. выгрузки",17,0.27,0.041370106761565835,0.5433718861209964,0.6348976868327402,0.3476
100000006903193100,4,False,1,9000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.0003016045268852538,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 9 тыс ₸ от 1; роль не определить без доп. выгрузки",1,0.27,0.06005338078291815,0.5433718861209964,0.3937944839857651,0.2943
100000007811950100,4,False,1,50000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.0005462285400719733,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 50 тыс ₸ от 1; роль не определить без доп. выгрузки",25,0.27,0.42838078291814946,0.5433718861209964,0.6122108540925267,0.4606
100000000375150100,4,False,1,300000.0,1,0,0.0,0,0.0,True,False,0,10,0.0,1,1,0.0007463802351751577,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 300 тыс ₸ от 1; роль не определить без доп. выгрузки",30,0.27,0.7784697508896797,0.9612989323843416,0.65269128113879,0.68
100000008775747100,4,False,1,5000.0,1,0,0.0,0,0.0,True,False,0,8,0.0,1,1,0.00028622708280243804,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 5 тыс ₸ от 1; роль не определить без доп. выгрузки",3,0.27,0.01601423487544484,0.8387455516014235,0.20518238434163702,0.307
100000006689603100,4,False,1,400000.0,2,0,0.0,0,0.0,True,False,0,7,0.0,1,2,0.00031238935878786454,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 400 тыс ₸ от 1; роль не определить без доп. выгрузки",17,0.27,0.8256227758007118,0.5433718861209964,0.43761120996441283,0.5394
100000005075949100,4,False,1,2226000.0,7,0,0.0,0,0.0,True,False,0,7,0.0,1,4,0.0007679113857379712,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 2,2 млн ₸ от 1; роль не определить без доп. выгрузки",4,0.27,0.9741992882562278,0.5433718861209964,0.6538033807829181,0.6379
100000003985389100,4,False,1,422698.0,16,0,0.0,0,0.0,True,False,0,7,0.0,1,15,0.0004903551059552773,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 423 тыс ₸ от 1; роль не определить без доп. выгрузки",17,0.27,0.8327402135231317,0.5433718861209964,0.5770685053380783,0.5758
100000002478829100,4,False,1,34000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.0003873344502833008,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 34 тыс ₸ от 1; роль не определить без доп. выгрузки",19,0.27,0.3374110320284697,0.5433718861209964,0.5350311387900356,0.4138
100000003125997100,4,False,1,87750.0,1,0,0.0,0,0.0,True,False,0,8,0.0,1,1,0.0005483720399494517,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 88 тыс ₸ от 1; роль не определить без доп. выгрузки",3,0.27,0.5444839857651246,0.8387455516014235,0.6142126334519573,0.5689
100000003214786100,4,False,1,5000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.00042028195414468963,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 5 тыс ₸ от 1; роль не определить без доп. выгрузки",1,0.27,0.01601423487544484,0.5433718861209964,0.5518238434163701,0.3195
100000008308418100,4,False,1,50000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.00043159933146629903,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 50 тыс ₸ от 1; роль не определить без доп. выгрузки",10,0.27,0.42838078291814946,0.5433718861209964,0.5581628113879004,0.4473
100000008619159100,4,False,1,446400.0,2,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.00035658738939848845,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 446 тыс ₸ от 1; роль не определить без доп. выгрузки",2,0.27,0.8403024911032029,0.5433718861209964,0.5110097864768683,0.5619
100000004418967100,4,False,1,100000.0,1,0,0.0,0,0.0,True,False,0,8,0.0,1,1,0.0004534748089525571,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 100 тыс ₸ от 1; роль не определить без доп. выгрузки",3,0.27,0.5798487544483986,0.8387455516014235,0.5655026690391459,0.5678
100000003173783100,4,False,1,23500.0,2,0,0.0,0,0.0,True,False,0,7,0.0,1,2,0.0003468224290716631,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 24 тыс ₸ от 1; роль не определить без доп. выгрузки",11,0.27,0.23910142348754448,0.5433718861209964,0.5023354092526691,0.3757
100000002242455100,4,False,1,110000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.0005321740677312218,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 110 тыс ₸ от 1; роль не определить без доп. выгрузки",6,0.27,0.5991992882562278,0.5433718861209964,0.59730871886121,0.5092
100000004848236100,4,False,1,7500.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.00030887463425310343,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 8 тыс ₸ от 1; роль не определить без доп. выгрузки",10,0.27,0.049154804270462635,0.5433718861209964,0.42359875444839856,0.2983
100000004674412100,4,False,1,46000.0,1,0,0.0,0,0.0,True,False,0,8,0.0,1,1,0.00048936782009517,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 46 тыс ₸ от 1; роль не определить без доп. выгрузки",13,0.27,0.4001334519572954,0.8387455516014235,0.5764012455516014,0.5155
100000007071852100,4,False,1,195000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.0004435147927696225,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 195 тыс ₸ от 1; роль не определить без доп. выгрузки",1,0.27,0.702846975088968,0.5433718861209964,0.5628336298932385,0.5325
100000001498732100,4,False,1,5500.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.0002894096098235812,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 6 тыс ₸ от 1; роль не определить без доп. выгрузки",29,0.27,0.029804270462633453,0.5433718861209964,0.265903024911032,0.2537
100000000627521100,4,False,1,6500.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.00028609897888673294,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 6 тыс ₸ от 1; роль не определить без доп. выгрузки",6,0.27,0.04048042704626335,0.5433718861209964,0.20229092526690393,0.2414
100000003105089100,4,False,1,10000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.00029943768321597685,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 10 тыс ₸ от 1; роль не определить без доп. выгрузки",19,0.27,0.07873665480427046,0.5433718861209964,0.3774466192170819,0.296
100000003166017100,4,False,1,15000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.00029118422941526375,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 15 тыс ₸ от 1; роль не определить без доп. выгрузки",9,0.27,0.13856761565836298,0.5433718861209964,0.2960409252669039,0.2944
100000002506987100,4,False,1,28200.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.0002961253723894798,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 28 тыс ₸ от 1; роль не определить без доп. выгрузки",9,0.27,0.29092526690391457,0.5433718861209964,0.35309163701067614,0.355
100000005767403100,4,False,1,1100000.0,2,0,0.0,0,0.0,True,False,0,7,0.0,1,2,0.0010818599457011425,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 1,1 млн ₸ от 1; роль не определить без доп. выгрузки",22,0.27,0.9346085409252669,0.5433718861209964,0.6702624555160143,0.6298
100000005553088100,4,False,1,17500.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.0002942853726110019,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 18 тыс ₸ от 1; роль не определить без доп. выгрузки",17,0.27,0.17459964412811388,0.5433718861209964,0.3355204626334519,0.3151
100000003632533100,4,False,1,10000.0,1,0,0.0,0,0.0,True,False,0,7,0.0,1,1,0.00042894910408558583,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 10 тыс ₸ от 1; роль не определить без доп. выгрузки",6,0.27,0.07873665480427046,0.5433718861209964,0.5570507117437723,0.34
100000008762005100,4,False,1,5000.0,1,0,0.0,0,0.0,True,False,0,8,0.0,1,1,0.0002867795934290693,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 5 тыс ₸ от 1; роль не определить без доп. выгрузки",3,0.27,0.01601423487544484,0.8387455516014235,0.21274466192170818,0.3088
100000002214207100,4,False,1,97000.0,1,0,0.0,0,0.0,True,False,0,1,0.0,1,1,0.0006906066279546782,0.0,0,boundary,0.9,"Граница выгрузки: 4-е колено, исходящие не выгружались. Получил 97 тыс ₸ от 1; роль не определить без доп. выгрузки",32,0.27,0.5709519572953736,0.14768683274021352,0.6466859430604982,0.4158
